objectId,Place_Name,ACL,Latitude,updatedAt,Longitude,createdAt
KmaYtsNxA7,"Saint John Northeast, Renforth",null,45.35,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.0101,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
ToFPpTsUer,Saint John Loch Lomond,null,45.3371,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.8133,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
G71dgJ7HNm,Bouctouche,null,46.4684,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-64.739,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Ielc3NhbwJ,Saint John Red Head,null,45.2426,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.9847,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
ALR7ssWhBS,Saint John North,null,45.3053,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.0808,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
P2QxcPeem1,Boiestown,null,46.4558,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.4198,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
IE1dNbo294,Kingsclear,null,45.8834,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.9156,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
xbGhPODBeQ,Saint John Central,null,45.2717,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.0584,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
eTnB3hS2yE,Sackville,null,45.9188,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-64.3845,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
TYEkVQSlmD,Fredericton South New Brunswick Provincial Government,null,45.8119,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.6763,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
pISHRuoIZ9,Saint John Lakewood,null,45.3176,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.9271,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
UX2Gih59Pr,Saint John West,null,45.2347,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.1749,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
3yGPsKANGU,Grand Falls Northeast,null,47.1683,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.6207,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
1R4s48zCIB,Salisbury,null,46.0391,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.0463,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
QeeIgmal7b,Richibucto,null,46.6807,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-64.8804,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
vDTHHKVEbo,"Fredericton Southwest, New Maryland",null,45.902,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.7057,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
vyMRIyFgcs,Apohaqui,null,45.7599,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.6704,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
CDCEoOyqIl,Shediac,null,46.2198,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-64.5411,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
5wFvFB37Wm,Fredericton North,null,46.0401,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.3862,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
JJ9ErMLe14,Lepreau,null,45.1979,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.4308,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
P4ZW0eHSFa,Fredericton Junction,null,45.6604,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.6139,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
AQsyv3gFoA,Rogersville,null,46.7345,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.427,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
GcBGRcbJD0,Sussex,null,45.7227,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.5066,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
OrlxDJbyTn,Edmundston,null,47.3737,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-68.3251,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
KYuwhS1I0W,St. Andrews,null,45.0845,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.0617,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
O94aCiRHCJ,Campbellton,null,48.0075,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.6727,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
5hqS32kNPo,Oromocto,null,45.8351,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.4792,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
oqDnoxRImW,Fredericton,null,46.0546,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.7344,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
xEpTMJi6Ce,Campobello Island,null,44.8908,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.9318,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
DlfMlVFczv,Minto,null,46.0848,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.0622,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
RqBuU2F7ae,St. Stephen,null,45.1804,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.2953,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
zFrQDiOiw8,Saint John Grandview,null,46.0368,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.0373,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
wvCU5dgFed,Smiths Creek,null,45.8552,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.4795,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
gQyibNAakD,Grand Bay-Westfield,null,45.3407,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.2528,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
45BV41jB5x,Canterbury,null,45.8954,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.4678,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
uniq9s9pfH,Grand Falls Central,null,46.9266,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.7466,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
AMcS3xUqEP,Kingston,null,45.4098,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.0932,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
8wavsvYJsE,Florenceville,null,46.5528,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.305,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
yhSKVdmj1k,Bath,null,46.5807,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.5911,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
gZ9x5CBtaB,Bayfield,null,46.0919,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-64.0173,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
BTPJOAduAE,Durham Bridge,null,46.1168,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.5989,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
vwN85yoPoj,Saint-Jacques,null,47.5655,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-68.3127,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
D4vyDQrChy,Bathurst,null,46.1599,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.8102,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
klcXniUs1L,Cap-Pel�,null,46.2129,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-64.2784,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
9DMSFIJbvK,McAdam,null,45.5923,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.307,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
iwN9x9HAj9,Saint-Antoine,null,46.3629,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-64.7499,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
K6Xhb4D6bM,Bass River,null,46.3042,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-64.972,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
wFpSGNEm82,Youngs Cove,null,45.8693,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.9006,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
iJEQ16X2xg,Saint-Leonard,null,47.173,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.9247,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
qbO4EuWa3R,Norton,null,45.6508,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.7302,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
oh19qbOgzJ,Dorchester,null,45.9016,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-64.508,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
LcJybCHtJJ,Pennfield,null,45.1168,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.6822,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
tDPNQMnEsM,Grand Manan Island,null,44.6976,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.8065,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
AZLFyOAEgH,Millville,null,46.1307,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.1962,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
AgqD4R5meB,Hampton,null,45.5288,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.8535,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
qC75kVMNUJ,Petitcodiac,null,45.9394,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.1802,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
idLEDHyetC,Deer Island,null,44.9862,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.9694,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
5erW5UUIRr,Perth-Andover,null,46.7355,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.7039,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
YEjbff3JY0,St-Louis-de-Kent,null,46.7401,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-64.9698,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
WvEXXoBIx9,Saint-Basile,null,47.6583,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-68.0684,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
BHUuu6Fg8i,Plaster Rock,null,46.9065,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.39,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
q3WNDqNx5E,Burtts Corner,null,45.9881,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.0338,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
3JlAxlLlbx,Hillsborough,null,45.9199,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-64.6552,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Pi9b6sb0io,Moores Mills,null,45.3705,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.1737,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
YanfXVXmjF,Nackawic,null,45.9967,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.2403,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
eE5Eg1MkqB,Harvey,null,45.729,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.0064,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
dBV2ZRrvKi,Gagetown,null,45.7701,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.1617,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
lM4MfysKHt,St. George,null,45.1265,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.8314,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
SIC8nC3fHv,Baker Brook,null,47.3,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-68.7487,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
fs5G2GzDYa,Centreville,null,46.3982,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.7174,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
b8Tk7yohS8,Cocagne,null,46.3324,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-64.6187,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
VjQhO64lvU,St. Martins,null,45.351,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.5457,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
ngSED2zg52,Stanley,null,46.3381,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.9058,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
gyHW69XiEa,Woodstock,null,46.158,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.5838,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
jHxO2jdvDk,Kedgwick,null,47.6446,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.3434,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
a3sxUtXXPw,Dalhousie,null,48.055,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.3847,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
9pwEwysbZg,Hartland,null,46.2999,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.5167,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
f8Y4QZXTY9,Saint-Quentin,null,47.5133,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.3929,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
4ohunVWEeG,Beresford,null,47.6913,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.6989,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
N0R4d3HCTt,Debec,null,46.0555,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-67.5839,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
KSEBosK7pn,Belledune,null,47.8023,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.1243,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
4tR6K4bB4H,Allardville,null,47.475,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.495,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
dgKcDH3j7N,Petit-Rocher,null,47.7941,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.8219,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
DOi3LmowK7,Balmoral,null,47.679,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.4342,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
hDzo5MN1R5,Grande-Anse,null,47.8078,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.1945,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
jnLx1ORFIy,Paquetville,null,47.6383,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.1709,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
6wbvQrb7qd,Blackville,null,46.7398,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.8319,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
bBj3Wk76YD,Western Avalon Peninsula (Argentia),null,47.327,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-53.6609,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
ykK6eu0Smq,Saint-Isidore,null,47.5765,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.1379,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
f095yPPrxV,Inkerman,null,47.6672,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-64.8248,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
h3dDeoxxOQ,Brantville,null,47.3528,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.0538,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
6ybYI3JBOZ,Baie-Sainte-Anne,null,47.0188,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-64.92,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
jaFAAAGxBG,Central Labrador (Happy Valley-Goose Bay),null,54.9549,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-61.6024,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Ue4WnIQlbj,Bonavista Peninsula (Bonavista),null,48.3843,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-53.9081,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
UJ0zaI6B3y,Red Bank,null,46.8486,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.6772,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Bz2JNvmHJW,Doaktown,null,46.557,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-66.1257,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
zCDVevGtvE,Shippagan,null,47.7287,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-64.7247,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
EQEGEkUVvh,Southeastern Avalon Peninsula (Ferryland),null,47.2195,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-53.1448,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
YX7xKFBVRD,St. John's Central,null,47.5334,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-52.7595,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Q5LAdEM4Qk,Lam�que,null,47.7936,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-64.6475,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
5JUmJ79Owj,Portugal Cove-St. Philips,null,47.6207,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-52.8318,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
tprGx2PcXq,Northeast Newfoundland (Lewisporte),null,48.8657,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-54.7296,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
OuZU6XItTH,Neguac,null,47.2489,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.0741,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
O6CanysJAr,Burin Peninsula (Marystown),null,47.5607,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-54.7801,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
lOmN5RnR1q,Northern Newfoundland (Springdale),null,49.5067,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-56.2616,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
2FbWRpnVHF,St. John's South,null,47.506,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-52.7603,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
HxMR0NUH0p,St. John's Northwest Newfoundland & Labrador Provincial Government,null,47.5698,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-52.7796,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
vKJqWj1BRZ,Southwestern Newfoundland (Channel-Port aux Basques),null,47.8037,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-58.3869,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
kcIDYZsSO5,Central Newfoundland (Bishops Falls),null,48.4311,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-56.1758,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
Fp7HeaTHzz,Northwest Newfoundland/Eastern Labrador (Mary's Harbour),null,52.7359,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-57.9825,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
TCAHYsiQNw,Torbay,null,47.6666,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-52.7313,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
gg95tI558p,St. John's North Central,null,47.5124,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-52.6729,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
sQx04FUayS,Western Newfoundland (Lark Harbour),null,48.9445,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-58.0645,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
83VtIAePcK,Port au Port Peninsula region (St. George's),null,48.0868,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-57.8231,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
21g61zF93q,St. John's Southwest,null,47.483,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-52.8415,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
jbDBA2GGPD,North/Western Labrador (Churchill Falls),null,53.54,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-65.112,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
QB8tKrObwY,Stephenville,null,48.55,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-58.5818,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
LX6qYBtrcx,Conception Bay,null,47.4999,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-52.9981,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
CTi5PGKA0V,St. John's North,null,47.5986,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-52.6926,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
k9QsP3cRQi,West Cape Breton Island (Baddeck),null,46.1133,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-61.0251,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
AvB7AdC1Mq,Grand Falls,null,48.9332,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-55.6649,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
1qSrXFPGRo,Manuels,null,47.5096,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-52.9447,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
5mHCXNO5Yq,Carbonear,null,47.7113,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico),-53.2953,Thu Feb 20 2020 12:14:19 GMT-0800 (hora estándar del Pacífico)
